,job_simp,seniority,Avg,Upper_salary,Lower_salary,Employer_provided,Glassdoor_estimate,Location,Rating,Size,Type of ownership,Industry,Sector,Revenue,Age,Python_yn,R_yn,spark,aws,excel,SQL,ML,NLP,Visualisation
1297,analyst,senior,12.5,16.0,9.0,0,1,Mumbai,3.6,10000+ employees,Company - Public,Utilities,"Oil, Gas, Energy & Utilities",₹5 to ₹10 billion (INR),32,1,0,0,0,1,0,0,0,1
1298,analyst,jr,7.5,8.0,7.0,1,0,Pune,-1.0,1 to 50 employees,Company - Private,-1,-1,-1,-1,0,0,0,0,1,1,0,0,0
1299,analyst,na,18.0,23.0,13.0,1,0,Bengaluru,4.0,201 to 500 employees,Company - Private,Accounting,Accounting & Legal,₹25 to ₹50 million (INR),16,0,0,0,0,0,0,0,0,0
1300,analyst,na,4.5,6.0,3.0,0,1,Hyderabad,3.7,1001 to 5000 employees,Company - Private,Financial Analytics & Research,Finance,₹10+ billion (INR),108,0,1,0,0,1,0,0,0,1
1301,analyst,na,9.0,10.0,8.0,1,0,Bengaluru,3.8,51 to 200 employees,Company - Private,Consulting,Business Services,₹5 to ₹10 million (INR),21,0,0,0,0,1,0,0,0,0
1302,analyst,na,9.0,12.0,6.0,1,0,Pune,3.0,10000+ employees,Company - Private,Health Care Services & Hospitals,Health Care,-1,17,0,0,0,0,1,0,0,0,0
1303,analyst,senior,16.5,21.0,12.0,1,0,Bengaluru,3.4,1001 to 5000 employees,Company - Public,Real Estate,Real Estate,-1,18,1,0,0,0,1,1,0,0,1
1304,data scientist,na,4.5,6.0,3.0,0,0,Delhi NCR,2.7,501 to 1000 employees,Company - Private,Industrial Manufacturing,Manufacturing,₹100 to ₹500 million (INR),21,0,0,0,0,0,1,0,0,1
1305,analyst,na,14.5,18.0,11.0,0,1,Bengaluru,4.1,10000+ employees,Company - Private,IT Services,Information Technology,₹500 million to ₹1 billion (INR),31,0,0,0,0,0,1,0,0,0
1306,analyst,na,5.0,6.0,4.0,1,0,Delhi NCR,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
1307,analyst,senior,9.0,10.0,8.0,1,0,Bengaluru,-1.0,1 to 50 employees,Company - Private,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1308,analyst,senior,16.5,21.0,12.0,1,0,Bengaluru,4.0,1001 to 5000 employees,Company - Public,Internet,Information Technology,₹2 to ₹5 billion (INR),16,1,0,0,0,1,1,1,0,1
1309,analyst,na,12.0,15.0,9.0,1,0,Mumbai,3.9,1001 to 5000 employees,Nonprofit Organization,-1,-1,-1,-1,1,0,0,0,1,1,0,0,1
1310,analyst,na,5.0,6.0,4.0,0,1,Hyderabad,3.3,10000+ employees,School / School District,Preschool & Child Care,Education,₹1 to ₹2 billion (INR),155,0,0,0,0,1,0,1,0,0
1311,analyst,na,12.0,14.0,10.0,1,0,Bengaluru,3.8,1 to 50 employees,Company - Private,Consulting,Business Services,₹1 to ₹5 million (INR),12,0,0,0,0,1,1,0,0,1
1312,analyst,senior,7.0,9.0,5.0,1,0,Hyderabad,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,1,0,1,0,0,1
1313,analyst,na,8.0,11.0,5.0,0,1,Pune,3.0,201 to 500 employees,Company - Private,Staffing & Outsourcing,Business Services,-1,19,0,0,0,0,0,1,0,0,1
1314,analyst,na,9.5,10.0,9.0,1,0,Pune,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
1315,analyst,na,7.0,9.0,5.0,0,1,Pune,3.9,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),22,0,0,0,0,0,1,0,0,1
1316,analyst,senior,6.5,8.0,5.0,0,1,Bengaluru,4.2,1 to 50 employees,Company - Private,IT Services,Information Technology,₹10 to ₹25 million (INR),28,0,0,0,0,0,1,0,0,0
1317,data scientist,na,8.0,10.0,6.0,1,0,Mumbai,3.2,1001 to 5000 employees,Company - Private,Lending,Finance,-1,11,1,0,0,0,1,1,1,0,1
1318,analyst,na,8.0,10.0,6.0,0,1,Chennai,3.8,1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),17,0,0,0,0,0,1,0,0,0
1319,analyst,na,6.611111111111111,8.38888888888889,4.833333333333333,0,0,Hyderabad,2.8,10000+ employees,Government,State & Regional Agencies,Government,-1,110,1,0,0,0,1,1,0,0,0
1320,analyst,na,8.5,11.0,6.0,1,0,Bengaluru,4.4,201 to 500 employees,Company - Private,IT Services,Information Technology,₹10 to ₹25 million (INR),11,0,0,0,0,0,0,0,0,1
1321,analyst,na,12.0,14.0,10.0,0,1,Bengaluru,3.9,201 to 500 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),12,0,0,0,0,0,0,0,0,0
1322,analyst,na,7.0,9.0,5.0,0,1,Hyderabad,4.9,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,-1,17,1,1,0,0,1,1,0,0,0
1323,analyst,senior,4.5,5.0,4.0,0,0,Hyderabad,-1.0,1 to 50 employees,Company - Private,-1,-1,-1,-1,1,0,0,1,1,1,1,0,1
1324,analyst,na,11.0,15.0,7.0,1,0,Bengaluru,3.7,10000+ employees,Hospital,Health Care Services & Hospitals,Health Care,-1,56,1,0,0,0,0,0,1,0,0
1325,analyst,na,8.5,10.0,7.0,1,0,Mumbai,5.0,51 to 200 employees,Company - Private,Consulting,Business Services,₹5 to ₹10 million (INR),-1,0,0,0,0,0,0,0,0,0
1326,analyst,na,9.0,12.0,6.0,1,0,Chennai,3.7,51 to 200 employees,Company - Private,Logistics & Supply Chain,Transportation & Logistics,₹500 million to ₹1 billion (INR),23,0,0,0,0,1,1,0,0,0
1327,analyst,na,15.0,19.0,11.0,0,0,Bengaluru,3.2,501 to 1000 employees,Company - Public,Advertising & Marketing,Business Services,₹100 to ₹500 million (INR),23,1,1,0,0,0,1,0,0,0
1328,analyst,senior,9.0,12.0,6.0,1,0,Chennai,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0
1329,analyst,na,4.5,6.0,3.0,1,0,Kolkata,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
1330,analyst,senior,9.0,12.0,6.0,1,0,Mumbai,3.1,51 to 200 employees,Company - Private,Consulting,Business Services,₹10 to ₹25 million (INR),11,1,0,0,1,1,1,0,1,1
1331,analyst,senior,13.5,15.0,12.0,0,1,Pune,5.0,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹25 to ₹50 million (INR),4,0,0,0,0,1,1,0,0,1
1332,analyst,na,8.5,11.0,6.0,0,1,Delhi NCR,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1333,analyst,na,8.0,11.0,5.0,1,0,Chennai,3.8,10000+ employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,₹10+ billion (INR),55,1,0,0,0,0,0,1,0,0
1334,analyst,na,6.5,8.0,5.0,0,1,Pune,4.3,10000+ employees,College / University,Colleges & Universities,Education,-1,282,0,0,0,1,1,0,1,0,0
1335,data scientist,na,8.5,10.0,7.0,1,0,Mumbai,3.3,201 to 500 employees,Company - Private,Staffing & Outsourcing,Business Services,₹25 to ₹50 million (INR),27,1,0,0,0,0,1,0,0,0
1336,analyst,na,7.5,10.0,5.0,1,0,Hyderabad,2.9,10000+ employees,Company - Public,Transportation Equipment Manufacturing,Manufacturing,₹5 to ₹10 billion (INR),89,0,0,0,0,1,0,0,0,0
1337,analyst,na,11.0,14.0,8.0,0,1,Chennai,4.2,1001 to 5000 employees,Company - Private,Investment Banking & Asset Management,Finance,₹1 to ₹2 billion (INR),32,0,0,0,0,1,1,0,0,1
1338,analyst,na,4.5,6.0,3.0,0,1,Delhi NCR,4.2,10000+ employees,College / University,Colleges & Universities,Education,₹2 to ₹5 billion (INR),172,0,0,0,1,0,0,0,0,0
1339,analyst,na,14.5,18.0,11.0,0,0,Bengaluru,3.9,51 to 200 employees,Company - Private,IT Services,Information Technology,₹25 to ₹50 million (INR),16,1,0,0,0,0,1,0,0,1
1340,analyst,na,9.0,12.0,6.0,1,0,Pune,3.2,10000+ employees,Company - Private,Investment Banking & Asset Management,Finance,-1,47,0,0,0,0,0,0,0,0,0
1341,analyst,senior,4.5,6.0,3.0,0,1,Delhi NCR,-1.0,-1,-1,-1,-1,-1,-1,1,0,1,1,0,1,0,0,0
1342,analyst,na,7.5,9.0,6.0,0,1,Hyderabad,3.5,5001 to 10000 employees,Company - Public,Consulting,Business Services,₹1 to ₹2 billion (INR),23,0,0,0,0,1,0,0,0,0
1343,analyst,na,9.0,12.0,6.0,0,0,Hyderabad,-1.0,1 to 50 employees,Company - Private,Computer Hardware & Software,Information Technology,₹1 to ₹5 million (INR),-1,0,0,0,0,1,0,0,0,0
1344,analyst,na,4.5,6.0,3.0,0,1,Delhi NCR,2.9,51 to 200 employees,Company - Private,IT Services,Information Technology,₹5 to ₹10 million (INR),27,1,0,1,1,0,1,0,0,0
1345,analyst,na,9.5,10.0,9.0,0,1,Pune,4.2,10000+ employees,Company - Private,IT Services,Information Technology,₹1 to ₹2 billion (INR),23,1,0,0,1,1,0,0,0,0
1346,analyst,na,7.833333333333334,9.857142857142858,5.809523809523809,0,0,Hyderabad,3.6,1001 to 5000 employees,Private Practice / Firm,Health Care Services & Hospitals,Health Care,₹100 to ₹500 million (INR),73,0,0,0,0,1,1,0,0,1
1347,analyst,na,9.5,13.0,6.0,0,1,Delhi NCR,3.3,201 to 500 employees,Company - Private,IT Services,Information Technology,₹25 to ₹50 million (INR),22,0,0,0,0,1,0,0,0,0
1348,analyst,na,5.5,7.0,4.0,0,1,Bengaluru,3.5,51 to 200 employees,Company - Private,Consulting,Business Services,₹10 to ₹25 million (INR),24,0,0,0,0,1,0,0,0,0
1349,analyst,na,12.0,15.0,9.0,0,1,Mumbai,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,0,0
1350,analyst,na,7.5,9.0,6.0,0,1,Hyderabad,4.1,201 to 500 employees,Company - Private,Consulting,Business Services,Less than ₹1 million (INR),19,0,0,0,0,0,0,0,0,0
1351,analyst,na,4.0,5.0,3.0,0,1,Hyderabad,3.9,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),22,0,0,0,0,0,0,0,0,0
1352,analyst,senior,9.0,11.0,7.0,0,1,Bengaluru,4.0,1 to 50 employees,Company - Private,IT Services,Information Technology,₹10 to ₹25 million (INR),-1,0,0,0,0,0,1,0,0,1
1353,analyst,senior,10.5,12.0,9.0,0,0,Delhi NCR,4.0,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),23,0,0,0,1,1,0,0,0,0
1354,data scientist,na,7.0,9.0,5.0,0,0,Pune,3.3,1001 to 5000 employees,Company - Private,Express Delivery Services,Transportation & Logistics,-1,9,1,0,0,1,1,1,1,0,1
1355,analyst,senior,9.5,12.0,7.0,0,1,Delhi NCR,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1356,analyst,na,9.5,11.0,8.0,0,1,Pune,3.2,501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,-1,39,1,0,0,0,1,1,1,0,0
1357,analyst,na,9.5,11.0,8.0,0,1,Pune,4.0,1001 to 5000 employees,Subsidiary or Business Segment,-1,-1,-1,57,1,0,0,0,1,1,0,0,0
1358,analyst,na,8.0,10.0,6.0,0,1,Mumbai,4.0,1 to 50 employees,Company - Private,Advertising & Marketing,Business Services,Less than ₹1 million (INR),-1,0,1,0,0,0,1,0,0,1
1359,analyst,senior,4.5,5.0,4.0,0,1,Hyderabad,3.8,10000+ employees,Company - Public,Consulting,Business Services,₹5 to ₹10 billion (INR),108,0,0,0,1,1,1,0,0,1
1360,analyst,senior,6.5,8.0,5.0,1,0,Bengaluru,3.1,1 to 50 employees,Company - Private,Internet,Information Technology,₹10 to ₹25 million (INR),20,0,0,0,0,1,1,0,0,1
1361,analyst,na,8.0,10.0,6.0,0,0,Mumbai,3.7,501 to 1000 employees,Company - Public,Investment Banking & Asset Management,Finance,₹100 to ₹500 million (INR),104,1,0,0,0,0,0,1,0,0
1362,analyst,senior,9.5,12.0,7.0,0,1,Delhi NCR,2.7,1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),24,0,0,0,0,1,1,0,0,1
1363,analyst,na,6.0,8.0,4.0,0,1,Bengaluru,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
1364,analyst,na,9.5,10.0,9.0,1,0,Pune,3.7,1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,-1,-1,0,0,0,0,1,1,0,0,0
1365,analyst,na,14.5,18.0,11.0,1,0,Bengaluru,4.0,201 to 500 employees,Company - Private,IT Services,Information Technology,₹25 to ₹50 million (INR),24,0,0,0,0,1,0,0,0,0
1366,analyst,na,11.0,14.0,8.0,0,1,Bengaluru,3.3,501 to 1000 employees,Company - Private,Consulting,Business Services,₹500 million to ₹1 billion (INR),20,0,0,0,0,1,0,0,0,0
1367,analyst,na,5.0,6.0,4.0,0,1,Hyderabad,4.6,51 to 200 employees,Company - Private,Consulting,Business Services,₹5 to ₹10 million (INR),-1,0,0,0,1,0,1,0,0,1
1368,analyst,na,8.0,10.0,6.0,0,1,Hyderabad,3.8,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹50 to ₹100 million (INR),31,0,0,0,0,0,0,0,0,0
1369,analyst,na,8.0,11.0,5.0,0,1,Pune,3.7,10000+ employees,Company - Public,Architectural & Engineering Services,Business Services,₹1 to ₹2 billion (INR),68,0,0,0,0,1,0,1,0,0
1370,analyst,senior,10.489276139410187,13.075067024128685,7.903485254691689,0,0,Bengaluru,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,0,0
1371,analyst,na,12.0,14.0,10.0,0,1,Bengaluru,-1.0,-1,Company - Private,-1,-1,-1,-1,0,0,0,0,1,1,0,0,0
1372,analyst,na,6.0,8.0,4.0,0,1,Bengaluru,4.2,10000+ employees,College / University,Colleges & Universities,Education,₹2 to ₹5 billion (INR),142,0,0,0,0,0,0,0,0,0
1373,analyst,na,5.0,6.0,4.0,0,0,Hyderabad,3.7,1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,-1,-1,0,0,0,0,0,0,0,0,0
1374,analyst,na,12.0,15.0,9.0,1,0,Hyderabad,4.0,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),24,0,0,0,0,1,1,0,0,0
1375,analyst,senior,11.0,15.0,7.0,0,1,Bengaluru,4.4,5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,₹2 to ₹5 billion (INR),39,0,0,0,0,0,0,0,0,0
1376,analyst,senior,8.5,11.0,6.0,0,0,Bengaluru,3.1,1001 to 5000 employees,Company - Private,Consumer Electronics & Appliances Stores,Retail,-1,8,1,0,0,0,1,1,0,0,0
1377,analyst,na,4.5,6.0,3.0,0,0,Mumbai,3.8,5001 to 10000 employees,Hospital,Health Care Services & Hospitals,Health Care,₹500 million to ₹1 billion (INR),-1,0,0,0,0,1,0,0,0,0
1378,analyst,senior,8.0,10.0,6.0,0,0,Bengaluru,3.6,201 to 500 employees,Company - Private,Internet,Information Technology,-1,18,1,0,0,0,1,1,1,1,1
1379,analyst,na,9.5,11.0,8.0,0,1,Pune,2.7,1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),24,0,0,0,0,0,0,0,0,0
1380,analyst,jr,8.5,11.0,6.0,0,1,Pune,3.5,1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),52,0,0,0,0,1,0,0,0,1
1381,analyst,senior,7.5,9.0,6.0,0,1,Chennai,3.4,10000+ employees,Company - Public,IT Services,Information Technology,₹10+ billion (INR),55,0,0,0,0,0,1,0,0,0
1382,analyst,na,7.0,9.0,5.0,1,0,Mumbai,-1.0,1 to 50 employees,Unknown,-1,-1,-1,-1,1,0,0,0,0,0,1,0,0
1383,analyst,na,6.0,8.0,4.0,0,0,Delhi NCR,4.7,51 to 200 employees,Company - Private,Logistics & Supply Chain,Transportation & Logistics,₹10 to ₹25 million (INR),25,0,0,0,0,1,0,0,0,0
1384,analyst,senior,9.5,11.0,8.0,0,1,Pune,2.9,1001 to 5000 employees,Company - Private,Venture Capital & Private Equity,Finance,₹100 to ₹500 million (INR),25,1,0,0,0,1,1,0,0,0
1385,analyst,senior,7.0,9.0,5.0,1,0,Delhi NCR,3.9,1 to 50 employees,Company - Public,Advertising & Marketing,Business Services,Less than ₹1 million (INR),101,0,0,0,0,0,1,0,0,0
1386,analyst,senior,11.0,14.0,8.0,1,0,Bengaluru,3.9,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),20,0,0,0,0,0,0,0,0,0
1387,analyst,na,8.5,11.0,6.0,1,0,Pune,3.2,1001 to 5000 employees,Company - Public,Banks & Credit Unions,Finance,₹50 to ₹100 million (INR),83,0,0,0,0,0,1,1,0,1
1388,analyst,na,9.0,12.0,6.0,0,1,Chennai,3.3,10000+ employees,Company - Public,Home Centers & Hardware Stores,Retail,₹10+ billion (INR),76,0,0,0,0,0,0,0,0,0
1389,analyst,na,4.5,6.0,3.0,0,1,Chennai,3.0,201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,₹25 to ₹50 million (INR),37,0,0,0,0,1,1,0,0,1
1390,analyst,na,7.0,9.0,5.0,1,0,Hyderabad,3.5,1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),52,0,0,0,0,0,0,0,0,0
1391,analyst,senior,9.5,13.0,6.0,1,0,Delhi NCR,1.0,1 to 50 employees,Company - Private,-1,-1,₹1 to ₹5 million (INR),-1,0,0,0,0,0,0,0,0,0
1392,analyst,na,9.5,12.0,7.0,1,0,Bengaluru,3.2,1001 to 5000 employees,Company - Private,Health Care Services & Hospitals,Health Care,-1,10,1,0,0,0,1,1,0,0,1
1393,analyst,na,7.5,10.0,5.0,0,1,Hyderabad,-1.0,201 to 500 employees,Company - Private,-1,-1,-1,-1,0,0,0,0,0,1,0,0,1
1394,analyst,na,6.5,8.0,5.0,0,1,Delhi NCR,1.0,501 to 1000 employees,Company - Private,Vehicle Dealers,Retail,-1,87,1,0,0,0,1,1,0,0,0
1395,analyst,senior,9.5,10.0,9.0,0,1,Pune,3.5,1001 to 5000 employees,Company - Private,Logistics & Supply Chain,Transportation & Logistics,₹500 million to ₹1 billion (INR),9,1,0,0,0,1,1,0,0,0
1396,data scientist,na,4.5,6.0,3.0,0,0,Kolkata,3.6,10000+ employees,Company - Public,Health Care Services & Hospitals,Health Care,₹10+ billion (INR),134,1,1,0,0,1,0,0,0,1
1397,analyst,na,8.5,11.0,6.0,0,0,Delhi NCR,4.1,10000+ employees,Company - Public,Staffing & Outsourcing,Business Services,₹1 to ₹2 billion (INR),56,0,0,0,0,0,0,0,0,0
1398,analyst,na,12.166666666666666,15.666666666666666,8.666666666666666,0,0,Bengaluru,3.4,5001 to 10000 employees,Company - Public,Staffing & Outsourcing,Business Services,₹5 to ₹10 billion (INR),76,1,0,0,0,1,0,0,0,1
1399,analyst,na,15.0,16.0,14.0,0,1,Bengaluru,3.4,1001 to 5000 employees,Company - Public,Insurance Carriers,Insurance,₹2 to ₹5 billion (INR),61,0,0,0,0,1,0,0,0,0
1400,analyst,na,11.5,15.0,8.0,0,1,Bengaluru,4.7,51 to 200 employees,Company - Private,IT Services,Information Technology,-1,22,0,0,0,0,0,0,0,0,0
1401,analyst,na,10.5,11.0,10.0,1,0,Mumbai,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,0,1
1402,analyst,senior,9.0,12.0,6.0,1,0,Mumbai,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,0,1
1403,analyst,na,8.5,10.0,7.0,1,0,Mumbai,3.5,10000+ employees,Company - Private,Insurance Agencies & Brokerages,Insurance,₹10+ billion (INR),177,1,0,0,0,1,1,0,0,0
1404,analyst,na,6.0,8.0,4.0,1,0,Hyderabad,3.0,1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,₹1 to ₹5 million (INR),-1,0,0,0,0,1,1,0,0,0
1405,analyst,na,8.0,10.0,6.0,1,0,Hyderabad,-1.0,51 to 200 employees,Other Organization,Commercial Equipment Repair & Maintenance,"Construction, Repair & Maintenance",-1,-1,0,0,0,0,1,0,0,0,0
1406,analyst,na,6.0,8.0,4.0,0,1,Hyderabad,-1.0,-1,Company - Public,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0
1407,analyst,senior,15.0,16.0,14.0,0,1,Bengaluru,4.1,5001 to 10000 employees,Nonprofit Organization,Insurance Carriers,Insurance,₹10+ billion (INR),83,0,0,0,0,1,1,0,0,1
1408,analyst,na,4.5,6.0,3.0,0,1,Mumbai,3.3,10000+ employees,Company - Public,Banks & Credit Unions,Finance,₹5 to ₹10 billion (INR),166,0,0,0,0,1,1,0,0,0
1409,analyst,na,15.0,16.0,14.0,1,0,Bengaluru,2.4,201 to 500 employees,Nonprofit Organization,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0
1410,analyst,na,7.0,9.0,5.0,0,1,Pune,5.0,1 to 50 employees,Company - Private,Advertising & Marketing,Business Services,Less than ₹1 million (INR),-1,0,0,0,0,1,1,0,0,1
1411,analyst,na,9.0,12.0,6.0,0,1,Mumbai,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0
1412,analyst,na,9.0,12.0,6.0,1,0,Mumbai,4.0,1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than ₹1 million (INR),-1,0,0,0,0,1,1,0,0,0
1413,analyst,na,11.0,14.0,8.0,0,1,Bengaluru,4.1,10000+ employees,Company - Public,Staffing & Outsourcing,Business Services,₹1 to ₹2 billion (INR),56,0,0,0,0,0,1,0,0,0
1414,analyst,na,6.0,8.0,4.0,1,0,Bengaluru,3.5,501 to 1000 employees,Subsidiary or Business Segment,Investment Banking & Asset Management,Finance,-1,51,1,0,0,1,1,1,0,0,1
1415,analyst,na,9.0,12.0,6.0,0,1,Hyderabad,4.5,10000+ employees,Company - Public,Internet,Information Technology,₹5 to ₹10 billion (INR),18,1,0,0,0,1,1,0,0,1
1416,analyst,na,10.0,13.0,7.0,0,0,Chennai,-1.0,-1,-1,-1,-1,-1,-1,1,0,0,0,1,1,1,0,0
1417,analyst,na,8.0,10.0,6.0,0,1,Chennai,3.9,501 to 1000 employees,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),20,0,0,0,0,0,1,0,0,0
1418,analyst,senior,8.0,10.0,6.0,0,0,Mumbai,4.0,10000+ employees,Company - Public,Motion Picture Production & Distribution,Media,₹10+ billion (INR),99,1,0,0,0,0,1,0,0,1
1419,analyst,senior,11.0,14.0,8.0,1,0,Chennai,3.3,5001 to 10000 employees,Hospital,Health Care Services & Hospitals,Health Care,-1,135,0,0,0,0,1,0,0,0,0
1420,analyst,na,12.5,16.0,9.0,1,0,Mumbai,-1.0,51 to 200 employees,Company - Public,-1,-1,₹1 to ₹5 million (INR),4,0,0,0,0,1,1,0,0,0
1421,analyst,na,12.0,15.0,9.0,0,1,Bengaluru,4.0,-1,Company - Private,-1,-1,-1,-1,1,0,0,0,1,1,0,0,0
1422,analyst,na,10.0,13.0,7.0,1,0,Mumbai,3.8,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹10+ billion (INR),87,1,0,0,0,0,1,0,0,1
1423,analyst,senior,9.5,12.0,7.0,1,0,Bengaluru,3.5,1001 to 5000 employees,Company - Private,Investment Banking & Asset Management,Finance,₹500 million to ₹1 billion (INR),20,1,0,0,0,1,1,1,0,1
1424,analyst,senior,8.0,11.0,5.0,0,1,Pune,4.1,201 to 500 employees,Company - Private,Staffing & Outsourcing,Business Services,₹25 to ₹50 million (INR),22,0,0,0,0,1,0,0,0,0
1425,analyst,na,10.472222222222221,12.777777777777779,8.166666666666666,0,0,Bengaluru,4.0,1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than ₹1 million (INR),-1,0,0,0,0,0,0,0,0,0
1426,analyst,na,7.5,10.0,5.0,0,1,Hyderabad,4.3,51 to 200 employees,Company - Private,Health Care Services & Hospitals,Health Care,-1,14,0,0,0,0,1,1,0,0,0
1427,analyst,na,8.5,11.0,6.0,1,0,Hyderabad,4.2,1001 to 5000 employees,College / University,Colleges & Universities,Education,₹100 to ₹500 million (INR),55,0,1,0,0,1,1,0,0,0
1428,analyst,na,6.0,8.0,4.0,0,1,Mumbai,4.9,51 to 200 employees,Company - Private,Internet,Information Technology,-1,16,1,0,0,0,1,1,0,0,0
1429,analyst,na,15.0,16.0,14.0,0,1,Bengaluru,4.0,51 to 200 employees,Company - Private,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0
1430,analyst,na,7.5,8.0,7.0,1,0,Delhi NCR,3.5,10000+ employees,Company - Public,Utilities,"Oil, Gas, Energy & Utilities",₹10+ billion (INR),113,0,0,0,0,1,0,0,0,0
1431,analyst,na,16.5,21.0,12.0,1,0,Bengaluru,4.1,10000+ employees,Hospital,Health Care Services & Hospitals,Health Care,₹50 to ₹100 million (INR),115,1,1,0,0,1,1,0,0,1
1432,analyst,na,4.5,6.0,3.0,0,1,Chennai,3.3,1001 to 5000 employees,Nonprofit Organization,Social Assistance,Non-Profit,₹50 to ₹100 million (INR),110,0,0,0,0,1,1,0,0,1
1433,analyst,senior,9.0,12.0,6.0,1,0,Pune,3.4,1001 to 5000 employees,Company - Private,Food & Beverage Manufacturing,Manufacturing,₹2 to ₹5 billion (INR),100,1,0,0,0,0,1,1,0,1
1434,analyst,na,18.0,23.0,13.0,1,0,Bengaluru,3.4,10000+ employees,Company - Public,Transportation Equipment Manufacturing,Manufacturing,₹2 to ₹5 billion (INR),19,1,0,0,0,1,1,0,0,1
1435,analyst,na,12.0,15.0,9.0,0,0,Bengaluru,5.0,1 to 50 employees,Nonprofit Organization,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1436,analyst,na,8.5,10.0,7.0,0,0,Mumbai,3.6,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹10+ billion (INR),190,1,0,0,0,1,0,1,0,0
1437,analyst,na,8.0,10.0,6.0,1,0,Chennai,3.9,1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,₹2 to ₹5 billion (INR),39,1,0,0,0,1,1,0,0,0
1438,analyst,na,6.0,8.0,4.0,0,0,Hyderabad,4.1,501 to 1000 employees,Company - Private,Vehicle Dealers,Retail,-1,8,0,0,0,1,1,0,0,0,0
1440,data scientist,senior,4.5,6.0,3.0,0,1,Chennai,4.6,51 to 200 employees,Company - Private,IT Services,Information Technology,₹25 to ₹50 million (INR),26,1,0,0,0,1,1,1,0,1
1441,analyst,na,6.543478260869566,8.391304347826088,4.695652173913044,0,0,Hyderabad,4.1,10000+ employees,Company - Public,Telecommunications Services,Telecommunications,₹10+ billion (INR),157,1,0,0,1,0,0,1,0,1
1442,analyst,na,9.5,12.0,7.0,0,0,Bengaluru,3.4,1001 to 5000 employees,Company - Private,Internet,Information Technology,₹1 to ₹2 billion (INR),24,0,0,0,0,1,1,1,0,1
